user_id,post_count,gini_coefficient,shannon_entropy,top1_ratio,top2_ratio,dominant_topic,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14
elref7e,1,0.9333333333333333,0.0,1.0,1.0,2,0.0,0.0,0.9724749326705933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
el82z51,1,0.9333333333333333,0.0,1.0,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791119694709778
el83bz0,1,0.9333333333333333,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9215282201766968,0.0,0.0
el86rnx,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.908363401889801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eli2sbt,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689796566963196,0.0,0.0,0.0
elimzki,1,0.9333333333333333,0.0,1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9553152322769165,0.0
elqca9z,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9083252549171448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elqnxtl,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9323949813842773,0.0,0.0,0.0,0.0,0.0
elqz2wa,1,0.9333333333333333,0.0,1.0,1.0,0,0.9074690937995911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gvwefyi,1,0.9333333333333333,0.0,1.0,1.0,2,0.0,0.0,0.9623234272003174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elrahb4,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.9738131165504456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gvuxs3d,1,0.9333333333333333,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.9505109190940857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elreleu,1,0.9333333333333333,0.0,1.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9806039333343506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gvueqnp,1,0.9333333333333333,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907393217086792,0.0,0.0
elrjamk,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790889620780945,0.0,0.0,0.0
gvuezkh,1,0.9333333333333333,0.0,1.0,1.0,0,0.9772230982780457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elrl1ur,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.9670776724815369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elrlyvd,1,0.9333333333333333,0.0,1.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072408080101013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elrnkt8,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.945877194404602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elrnoid,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.9218418002128601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elrnw1f,1,0.9333333333333333,0.0,1.0,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514035582542419
elro7rb,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.980529248714447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elroxqn,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9618516564369202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elrph9m,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9818932414054871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elrrt5l,1,0.9333333333333333,0.0,1.0,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982646644115448
emfn0gv,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.9622174501419067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emfqb8s,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9883939027786255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emfv22z,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.8875108361244202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ere2wd8,1,0.9333333333333333,0.0,1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9211986064910889,0.0
eqd1c6n,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071727395057678,0.0,0.0,0.0,0.0
giavrdu,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890318512916565,0.0,0.0,0.0,0.0,0.0
eqevo1z,1,0.9333333333333333,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.9059386253356934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eqi6mv3,1,0.9333333333333333,0.0,1.0,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217141270637512
eqjj10p,1,0.9333333333333333,0.0,1.0,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9320843815803528
eqs2oko,1,0.9333333333333333,0.0,1.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586353898048401,0.0,0.0,0.0,0.0,0.0,0.0
eqsl5qj,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.976392388343811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gt0cxc2,1,0.9333333333333333,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870442509651184,0.0,0.0
eqsywd7,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9805274605751038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gt0cwa2,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071747660636902,0.0,0.0,0.0,0.0
equl7sy,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071818590164185,0.0,0.0,0.0,0.0
gszoihv,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9083611965179443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emggh3q,1,0.9333333333333333,0.0,1.0,1.0,2,0.0,0.0,0.9917056560516357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eruo9cl,1,0.9333333333333333,0.0,1.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688852429389954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
erwgdh5,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071836471557617,0.0,0.0,0.0,0.0
es4qj4v,1,0.9333333333333333,0.0,1.0,1.0,2,0.0,0.0,0.887809157371521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
es9q9gy,1,0.9333333333333333,0.0,1.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978414177894592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esefcvq,1,0.9333333333333333,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.938939094543457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esgwb7g,1,0.9333333333333333,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.9935967922210693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gszo33q,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9320074319839478,0.0,0.0,0.0
eskwruh,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.8882303833961487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etc6jsc,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9397368431091309,0.0,0.0,0.0,0.0
etc6rgc,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9783223867416382,0.0,0.0,0.0,0.0,0.0
etcf4zi,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9558037519454956,0.0,0.0,0.0,0.0,0.0
epqeifc,1,0.9333333333333333,0.0,1.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865328073501587,0.0,0.0,0.0,0.0,0.0,0.0
epp0ym3,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9783211350440979,0.0,0.0,0.0,0.0,0.0
epj60gt,1,0.9333333333333333,0.0,1.0,1.0,0,0.8871191740036011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gtg51sx,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071750640869141,0.0,0.0,0.0,0.0
emgiffn,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649143218994141,0.0,0.0,0.0,0.0,0.0
gv5sqsy,1,0.9333333333333333,0.0,1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9721807837486267,0.0
emgozgc,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9510023593902588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emhnx02,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9934391379356384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gudpesi,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9458696842193604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emumob6,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.989232063293457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emx95lm,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465528130531311,0.0,0.0,0.0,0.0,0.0
emyn9nd,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9068702459335327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emynoyo,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649147987365723,0.0,0.0,0.0,0.0,0.0
endr66b,1,0.9333333333333333,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620648622512817,0.0,0.0
enozux1,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821184873580933,0.0,0.0,0.0,0.0,0.0
enpkxns,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9763933420181274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enrln9m,1,0.9333333333333333,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.9202930331230164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enrmmu,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9223411083221436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enryy7f,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9808371663093567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enrz3fz,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9725741744041443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enrzm62,1,0.9333333333333333,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.9614650011062622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enyyax2,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220775961875916,0.0,0.0,0.0,0.0,0.0
eop9hih,1,0.9333333333333333,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909085631370544,0.0,0.0
gudmocb,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974924623966217,0.0,0.0,0.0,0.0
gts0g97,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.9401219487190247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gtg52mq,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9458666443824768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epch00v,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738849997520447,0.0,0.0,0.0,0.0,0.0
f5skcv5,1,0.9333333333333333,0.0,1.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8868688941001892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f5skke5,1,0.9333333333333333,0.0,1.0,1.0,2,0.0,0.0,0.9691540002822876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f5sktje,1,0.9333333333333333,0.0,1.0,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9762046337127686
fl64q9k,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402993321418762,0.0,0.0,0.0,0.0,0.0
film7q9,1,0.9333333333333333,0.0,1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886700510978699,0.0
fioiftj,1,0.9333333333333333,0.0,1.0,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9820362329483032
fiop22x,1,0.9333333333333333,0.0,1.0,1.0,0,0.9909175634384155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fj5q19u,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9923998117446899,0.0,0.0,0.0
fjagldf,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907181441783905,0.0,0.0,0.0,0.0
fjuj6un,1,0.9333333333333333,0.0,1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619151949882507,0.0
gjn9k1y,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9770718216896057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fk2cfqo,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9672779440879822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fkxirg4,1,0.9333333333333333,0.0,1.0,1.0,2,0.0,0.0,0.9986757636070251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fky5aho,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220794439315796,0.0,0.0,0.0,0.0,0.0
gj9hmzq,1,0.9333333333333333,0.0,1.0,1.0,2,0.0,0.0,0.9080277681350708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fl6j0pp,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922573566436768,0.0,0.0,0.0,0.0
fijl0ok,1,0.9333333333333333,0.0,1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980342388153076,0.0
fl7ft6q,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881681203842163,0.0,0.0,0.0,0.0
gj8rrdi,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8872113227844238,0.0,0.0,0.0
fl7mes5,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.8875179886817932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fl80bry,1,0.9333333333333333,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.9308486580848694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fl8bp80,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9913109540939331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fl8j4wn,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9931756258010864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gj8bswv,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071751236915588,0.0,0.0,0.0,0.0
flah7i9,1,0.9333333333333333,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.9900637269020081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flhh67e,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9083614945411682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flker0d,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9315395355224609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flkeued,1,0.9333333333333333,0.0,1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8866111636161804,0.0
fijm47t,1,0.9333333333333333,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975230693817139,0.0,0.0
fi7kz7e,1,0.9333333333333333,0.0,1.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8868248462677002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ffuvxpe,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763102531433105,0.0,0.0,0.0,0.0,0.0
gjnxotv,1,0.9333333333333333,0.0,1.0,1.0,2,0.0,0.0,0.9763128757476807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fg40ao1,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945698380470276,0.0,0.0,0.0
gjp3gki,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.9592099785804749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fg6ux9y,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.9463925957679749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fge39u6,1,0.9333333333333333,0.0,1.0,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207544326782227,0.0,0.0,0.0,0.0,0.0,0.0
fge3cjk,1,0.9333333333333333,0.0,1.0,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9400336146354675
fgedhy1,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075146913528442,0.0,0.0,0.0
fgjn3kg,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851394295692444,0.0,0.0,0.0
fgrp58a,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981296718120575,0.0,0.0,0.0,0.0
gjoys0y,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.8875063061714172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gjo901c,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9462465643882751,0.0,0.0,0.0
fgsj6ne,1,0.9333333333333333,0.0,1.0,1.0,3,0.0,0.0,0.0,0.9812337160110474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fgsl0j4,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071685671806335,0.0,0.0,0.0,0.0
fi3d2mo,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9223493933677673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fgtee5h,1,0.9333333333333333,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992695689201355,0.0,0.0,0.0,0.0
fgtg4ei,1,0.9333333333333333,0.0,1.0,1.0,2,0.0,0.0,0.9323933720588684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fgtgtxf,1,0.9333333333333333,0.0,1.0,1.0,0,0.946227490901947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fgthaab,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9624530673027039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fgu0wib,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847810864448547,0.0,0.0,0.0,0.0,0.0
fgue9o5,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075207710266113,0.0,0.0,0.0
fgurzz2,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939957320690155,0.0,0.0,0.0
gjnqv2r,1,0.9333333333333333,0.0,1.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706590175628662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fgxqftu,1,0.9333333333333333,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.9467319250106812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fgyro8x,1,0.9333333333333333,0.0,1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961915135383606,0.0
fi2jp8i,1,0.9333333333333333,0.0,1.0,1.0,1,0.0,0.9933978319168091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flki2s3,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555565118789673,0.0,0.0,0.0
flkj2zn,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220604300498962,0.0,0.0,0.0,0.0,0.0
flljymk,1,0.9333333333333333,0.0,1.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.9583016633987427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gitzmwj,1,0.9333333333333333,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590930342674255,0.0,0.0,0.0
frtj69n,1,0.9333333333333333,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.9614654779434204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frtnbyj,1,0.9333333333333333,0.0,1.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9623227715492249,0.0,0.0,0.0,0.0,0.0
gj3aaac,1,0.9333333333333333,0.0,1.0,1.0,2,0.0,0.0,0.951612114906311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
